"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4216144";"";"0";"504.68";"2";"5.57";"19";"COc1cc2c(NC3CC4(CCN(C)C4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"201.0";"nM";"6.70";"";"";"UO_0000065";"13.27";"0.25";"1.13";"10.63";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4207331";"";"0";"504.68";"2";"5.43";"23";"COc1cc2c(NC3C4CCC3CN(C)C4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"235.0";"nM";"6.63";"";"";"UO_0000065";"13.13";"0.24";"1.20";"10.52";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4212380";"";"0";"508.66";"1";"4.67";"38";"CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCOCC4)cc3n2)o1";"IC50";"'='";"446.0";"nM";"6.35";"";"";"UO_0000065";"12.49";"0.23";"1.68";"8.79";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4216593";"";"0";"544.74";"2";"6.35";"49";"COc1cc2c(NC3CC4(CCN(C(C)C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C)C2";"IC50";"'='";"187.0";"nM";"6.73";"";"";"UO_0000065";"12.35";"0.23";"0.38";"10.68";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4208812";"";"0";"518.70";"2";"5.96";"20";"COc1cc2c(NC3CCC34CCN(C)CC4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"12.53";"0.23";"0.54";"10.32";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3126652";"";"0";"441.50";"0";"3.79";"11";"Cc1cc(Nc2ccc(NC(=O)c3ccc(Nc4cc(C)nc(N)n4)cc3)cc2)nc(N)n1";"IC50";"'='";"2230.0";"nM";"5.65";"";"";"UO_0000065";"12.80";"0.23";"1.86";"3.61";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1916517";"";"0";"249.27";"0";"1.65";"isoxazoline";"CN(C)CC1CC(c2ccc([N+](=O)[O-])cc2)=NO1";"IC50";"'='";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL2063048";"";"0";"194.19";"0";"0.00";"24";"O=C1N=C(NCc2ccco2)NCN1";"IC50";"'='";"22000.0";"nM";"4.66";"";"";"UO_0000065";"23.98";"0.45";"None";"5.92";"False";"CHEMBL2066852";"Inhibition of DNMT1 in human HeLa cell nuclear extract assessed as methylated substrate level by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062450";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"CHEMBL3308376";""
"CHEMBL4787257";"";"0";"429.48";"0";"2.59";"19";"Cc1ccc(NC(=O)c2ncn(CC(=O)NCc3ccc4c(N)nccc4c3)n2)cc1C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4684515";"Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680176";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4777038";"";"0";"433.48";"0";"1.29";"20";"Cc1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(N)ncnc43)n2)cc1C";"IC50";"'>'";"250000.0";"nM";"";"Outside typical range";"";"";"";"";"";"";"False";"CHEMBL4684515";"Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680176";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL418052";"S-ADENOSYLHOMOCYSTEINE";"0";"384.42";"1";"-1.44";"AdoHcy";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"941.0";"nM";"6.03";"";"";"UO_0000065";"15.68";"0.32";"7.47";"3.30";"False";"CHEMBL2019574";"Inhibition of human Dnmt1 using oligonucleotide 2 as substrate after 5000 sec by micro plate reader based real-time break-light assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016468";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2018855";"";"0";"527.61";"2";"0.59";"13";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN(CCc2csc3ccccc23)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"132000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2019574";"Inhibition of human Dnmt1 using oligonucleotide 2 as substrate after 5000 sec by micro plate reader based real-time break-light assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016468";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL3414630";"";"0";"548.77";"2";"6.37";"procainamide-RG108 hybride";"CCN(CC)CCNC(=O)c1ccc(NCCCCCCCCCCCCN2C(=O)c3ccccc3C2=O)cc1";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"9.84";"0.18";"-0.97";"6.60";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL4210432";"";"0";"464.61";"0";"4.88";"30";"Cc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(O)c(OCCCN4CCCC4)cc3n2)o1";"IC50";"'='";"645.0";"nM";"6.19";"";"";"UO_0000065";"13.32";"0.25";"1.31";"8.37";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL1231795";"";"0";"509.74";"2";"5.84";"1; UNC-0638";"COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1287.0";"nM";"5.89";"";"";"UO_0000065";"11.56";"0.22";"0.05";"9.39";"True";"CHEMBL4195565";"Inhibition of DNMT1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL418052";"S-ADENOSYLHOMOCYSTEINE";"0";"384.42";"1";"-1.44";"SAH";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"16.19";"0.33";"7.66";"3.41";"False";"CHEMBL4424251";"Inhibition of DNMT1 (unknown origin) using biotinylated substrate using [3H]-SAM after 1 hr by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL4206035";"";"0";"518.70";"2";"5.96";"17";"COc1cc2c(NC3CC4(CCN(C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"13.21";"0.25";"0.89";"10.88";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4204482";"";"0";"546.76";"2";"6.74";"18";"COc1cc2c(NC3CC4(CCN(C(C)C)CC4)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"211.0";"nM";"6.68";"";"";"UO_0000065";"12.21";"0.23";"-0.06";"10.60";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4205373";"";"0";"504.68";"2";"5.71";"26";"COc1cc2c(NC3CC4CCC(C3)N4C)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"234.0";"nM";"6.63";"";"";"UO_0000065";"13.14";"0.24";"0.92";"10.53";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203186";"";"0";"473.62";"1";"5.05";"33";"Cc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(C#N)c(OCCCN4CCCC4)cc3n2)o1";"IC50";"'='";"588.0";"nM";"6.23";"";"";"UO_0000065";"13.16";"0.24";"1.18";"8.03";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3126647";"";"0";"461.53";"1";"5.65";"6";"Cc1cc(Nc2ccccc2NC(=O)c2cccc(Nc3ccnc4ccccc34)c2)nc(N)n1";"IC50";"'='";"174000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3126644";"";"0";"461.53";"1";"5.65";"3";"Cc1cc(Nc2ccccc2NC(=O)c2ccc(Nc3ccnc4ccccc34)cc2)nc(N)n1";"IC50";"'='";"35000.0";"nM";"4.46";"";"";"UO_0000065";"9.65";"0.17";"-1.19";"3.78";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3414631";"";"0";"284.27";"0";"1.09";"15";"O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)C=CC1=O";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"16.53";"0.31";"3.61";"5.19";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL4644275";"";"0";"319.31";"0";"2.05";"19";"O=C(Cc1c(F)cccc1F)NCCC(=O)Nc1ccncc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4606698";"Inhibition of human recombinant DNMT1 expressed in baculovirus infected insect cells using CpG site containing internally quenched hairpin oligonucleotide DNA substrate and SAM incubated for 30 mins by kinetic fluorogenic assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602737";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"None";""
"CHEMBL44";"GENISTEIN";"2";"270.24";"0";"2.58";"10";"O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"16.74";"0.31";"1.94";"4.98";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL403716";"";"0";"275.31";"0";"1.84";"oxazoline";"O=[N+]([O-])c1ccc(C2=NC[C@H](CN3CCCC3)O2)cc1";"IC50";"'='";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3418012";"Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414469";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308860";""
"CHEMBL4162911";"";"0";"504.68";"2";"5.72";"39c";"COc1cc2c(NC3CCN(C4CC4)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"413.0";"nM";"6.38";"";"";"UO_0000065";"12.65";"0.24";"0.66";"10.13";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3318285";"";"0";"413.57";"0";"3.93";"1, UNC0379";"COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3378780";"Inhibition of DNMT1 (unknown origin) assessed as using dsDNA substrate by radioactive assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351294";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3126645";"";"0";"461.53";"1";"5.65";"4";"Cc1cc(Nc2ccc(NC(=O)c3cccc(Nc4ccnc5ccccc45)c3)cc2)nc(N)n1";"IC50";"'='";"265000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1235825";"";"0";"381.39";"1";"-2.24";"7, aza-AdoMet";"CN(CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O";"IC50";"'='";"302000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2019574";"Inhibition of human Dnmt1 using oligonucleotide 2 as substrate after 5000 sec by micro plate reader based real-time break-light assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016468";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL418052";"S-ADENOSYLHOMOCYSTEINE";"0";"384.42";"1";"-1.44";"SAH";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O";"IC50";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"15.73";"0.32";"7.49";"3.31";"False";"CHEMBL2050428";"Inhibition of full length N-terminal His6-tagged human DNMT1 after 1 hr by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046381";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL3126648";"";"0";"461.53";"1";"5.65";"7";"Cc1cc(Nc2ccc(NC(=O)c3ccccc3Nc3ccnc4ccccc34)cc2)nc(N)n1";"IC50";"'='";"12300.0";"nM";"4.91";"";"";"UO_0000065";"10.64";"0.19";"-0.74";"4.17";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4212218";"";"0";"504.68";"2";"5.57";"22";"COc1cc2c(NC3CCC34CCN(C)C4)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"316.23";"nM";"6.50";"";"";"UO_0000065";"12.88";"0.24";"0.93";"10.32";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4202651";"";"0";"381.48";"0";"4.33";"34";"COc1cc2nc(-c3ccc(C)o3)cc(NC3CCN(C)CC3)c2cc1OC";"IC50";"'='";"750.0";"nM";"6.12";"";"";"UO_0000065";"16.06";"0.30";"1.79";"10.25";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4207483";"";"0";"496.63";"1";"5.13";"39";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCC(F)C1";"IC50";"'='";"833.0";"nM";"6.08";"";"";"UO_0000065";"12.24";"0.23";"0.95";"9.65";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4203655";"";"0";"450.58";"0";"4.45";"42";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CCNCC1";"IC50";"'='";"414.0";"nM";"6.38";"";"";"UO_0000065";"14.17";"0.26";"1.93";"8.89";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4170114";"";"0";"478.64";"1";"5.18";"12; CM-272";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"382.0";"nM";"6.42";"";"";"UO_0000065";"13.41";"0.25";"1.24";"10.19";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
